id,title,created_at,last_posted_at,views,like_count,category_id
21667,"The Two Flowers, Cloudrip Mountain, Code Combat",2020-05-19T11:25:54.251Z,2020-05-20T13:11:58.645Z,72,0,24
21680,"Computer science 2, level 26",2020-05-20T00:55:53.283Z,2020-05-20T07:50:38.030Z,50,0,24
21668,Gridmancer Redux : Perplexity complex,2020-05-19T13:21:12.133Z,2020-05-20T04:19:55.506Z,44,0,24
21677,Long Road (java script),2020-05-19T22:18:46.100Z,2020-05-20T02:51:35.397Z,40,1,24
8340,[SOLVED] Stuck on Wizards plane using python coding,2016-07-09T05:58:46.177Z,2020-05-19T23:31:31.686Z,2192,0,24
21673,[SOLVED] Help With Double Cheek,2020-05-19T16:54:30.396Z,2020-05-19T19:42:25.143Z,48,3,24
7341,Bookkeeper help JS,2016-04-27T17:45:34.266Z,2020-05-19T18:21:12.528Z,804,0,9
21640,Clash of Clones code combat Sarven Desert! SOLVED!,2020-05-18T13:42:03.907Z,2020-05-19T17:56:33.236Z,71,0,24
21669,"Library Tacticion, Cloudrip Mountain, CodeCombat!",2020-05-19T13:50:42.426Z,2020-05-19T16:32:13.434Z,48,1,24
13380,How to get to level 66?,2017-12-29T16:17:51.157Z,2020-05-19T15:05:56.870Z,943,5,9
1567,[SOLVED] Drop The Flag Level Help in Backwoods Forest,2014-12-03T21:13:59.916Z,2020-05-19T13:45:11.809Z,25619,237,24
8722,I NEED HELP PLEASE ! js ( bookkeeper ),2016-08-21T13:46:32.824Z,2020-05-19T13:41:35.091Z,841,2,24
15654,"Clash of Clones, Javascript {SOLVED}",2018-08-17T18:22:48.308Z,2020-05-19T12:53:59.952Z,1682,3,24
5821,Continuous Alchemy (Python),2015-11-30T16:02:00.690Z,2020-05-19T09:16:47.396Z,4477,1,1
5037,Cloudrip Commander,2015-09-25T18:00:13.190Z,2020-05-19T09:11:06.180Z,1827,1,24
18973,Bank raid help me!,2019-08-09T03:53:13.993Z,2020-05-19T09:05:30.118Z,825,4,24
21663,Lvl: magic-exam How else can the code be optimized?,2020-05-19T06:33:32.924Z,2020-05-19T07:17:04.443Z,43,0,24
21631,Coding term I guess,2020-05-17T23:01:09.509Z,2020-05-19T07:13:05.246Z,68,2,24
21648,What does it mean for all this to be highlighted?,2020-05-18T20:15:14.201Z,2020-05-19T03:09:02.961Z,44,0,9
9707,[SOLVED] Need help in Agrippa Defense Returned,2016-11-22T14:09:47.838Z,2020-05-19T02:08:00.362Z,1682,1,24
21632,Salvern sentry python HELP,2020-05-18T04:39:59.393Z,2020-05-19T02:01:14.020Z,78,0,24
21554,Clash of Clones help,2020-05-13T16:24:18.535Z,2020-05-18T14:39:23.964Z,130,3,24
20049,[SOLVED] Need help with grim determination,2020-01-19T06:40:30.683Z,2020-05-18T10:38:27.306Z,189,1,24
21592,[SOLVED] Village champion JS,2020-05-15T00:11:29.308Z,2020-05-18T08:43:42.436Z,130,1,24
18881,Kithgard Dungeon - How to progress?,2019-07-20T07:44:35.198Z,2020-05-18T05:01:06.516Z,616,0,24
3147,Need help on Sarven Sentry,2015-03-18T19:11:53.453Z,2020-05-18T04:13:30.991Z,2824,0,24
21623,Mixed Unit Tactics:),2020-05-17T12:48:22.733Z,2020-05-17T14:59:15.387Z,44,0,24
11077,Help with Reaping Fire,2017-04-02T11:37:26.093Z,2020-05-16T18:26:56.155Z,1112,17,24
21541,Timber Guard bad seed,2020-05-12T22:42:17.681Z,2020-05-16T15:35:29.695Z,78,0,7
21600,Level Ping-pong. Maybe a bug,2020-05-15T23:25:04.376Z,2020-05-16T13:41:15.817Z,65,0,24
17557,Вопросы о синтаксисе Python в CodeCombat,2019-02-20T19:10:23.178Z,2020-05-16T08:39:43.923Z,1064,2,16
21403,The two flowers it won't let me equip my glasses,2020-05-05T11:42:40.935Z,2020-05-16T04:05:11.846Z,71,0,24
20870,Clash Of Clones HELP PLEASE,2020-04-08T11:05:06.470Z,2020-05-16T01:29:21.647Z,189,6,24
21561,[SOLVED] Help with Decoy Drill,2020-05-13T19:25:54.506Z,2020-05-15T18:16:50.994Z,102,1,24
21553,Problem with Mad Maxer sells out please help,2020-05-13T16:08:19.944Z,2020-05-15T16:25:00.172Z,99,2,24
21583,[LEVEL HELP!] CS5 Toil and Trouble Javascript,2020-05-14T20:15:29.489Z,2020-05-15T16:21:08.688Z,59,0,24
15481,Fight Illia Shieldsmith!,2018-08-11T08:55:19.838Z,2020-05-15T15:21:11.215Z,960,3,1
20766,[Solved]Coincrumbs level help please,2020-04-01T15:24:22.908Z,2020-05-15T15:08:15.544Z,131,2,24
21591,Library tactician plz help,2020-05-14T23:54:04.081Z,2020-05-15T14:32:56.169Z,52,0,24
21594,Some kind of... bug? Or misunderstanding,2020-05-15T00:20:50.374Z,2020-05-15T14:23:58.619Z,60,0,7
17375,I need help with Village Warder,2019-02-05T00:24:58.101Z,2020-05-15T14:21:50.597Z,840,1,24
21560,Student code - can't find error,2020-05-13T18:53:21.013Z,2020-05-15T12:52:19.616Z,65,0,24
15685,Cant play Crag Tag Help Please,2018-08-19T13:17:23.941Z,2020-05-15T10:47:33.470Z,465,3,9
21544,I’m having trouble with the code combat,2020-05-12T23:35:09.813Z,2020-05-14T19:14:53.343Z,58,0,7
21577,[SOLVED] Solving hero's journey,2020-05-14T16:25:35.617Z,2020-05-14T17:06:18.692Z,43,3,24
21568,"Error , i cant understand ,help who know how",2020-05-14T06:49:11.812Z,2020-05-14T13:30:49.123Z,56,1,16
21574,I can not beat leave it to cleaver,2020-05-14T10:58:36.858Z,2020-05-14T11:56:45.360Z,88,0,24
21570,Help me pls! Thunderhooves!,2020-05-14T07:27:08.002Z,2020-05-14T09:00:24.536Z,43,0,16
21235,Reaping Fire HELP Please,2020-04-27T20:22:36.840Z,2020-05-14T02:27:28.538Z,208,3,24
9647,Not Earning Gems or XP From Simulated Games,2016-11-15T02:09:44.830Z,2020-05-13T20:03:39.977Z,4237,13,7
21516,Fire reaping Help,2020-05-11T15:40:25.592Z,2020-05-13T19:06:19.391Z,142,1,24
14259,[SOLVED] Can't complete Zig Zag and Zoom,2018-03-25T16:13:29.990Z,2020-05-13T10:45:04.182Z,1286,0,24
21539,"Operation ""killdeer"" help!",2020-05-12T22:03:19.228Z,2020-05-13T17:29:14.094Z,70,0,24
20914,Keeping time PLZ HELP ME,2020-04-10T15:18:49.718Z,2020-05-13T16:57:44.007Z,149,2,24
21552,Slalom - Cloudrip Mountain Not Working,2020-05-13T15:35:46.282Z,2020-05-13T16:09:44.543Z,35,0,24
21511,Trouble with code - summits gate,2020-05-11T12:10:52.425Z,2020-05-13T08:32:39.695Z,68,0,24
7700,Level: Leave It To Cleaver Help (solved),2016-05-23T17:17:01.153Z,2020-05-13T04:47:55.522Z,6585,5,24
21453,Grim determination : because brute force won't work,2020-05-07T12:34:34.155Z,2020-05-13T01:42:45.799Z,106,0,24
9215,Question About Levels Map,2016-10-06T19:44:25.081Z,2020-05-12T20:10:59.659Z,1248,0,9
10767,How do I complete Clash of Clones?,2017-03-01T18:42:07.641Z,2020-05-12T18:52:04.329Z,3054,7,24
21531,Game Dev 2 Final Project[SOLVED],2020-05-12T18:07:15.305Z,2020-05-12T19:20:15.238Z,38,2,24
21408,A fun blast from the past!,2020-05-05T17:03:08.133Z,2020-05-05T17:03:08.193Z,81,4,28
21530,Unknown level question,2020-05-12T18:06:27.335Z,2020-05-12T18:31:15.862Z,38,0,24
21506,Clash of Clones Help - Sarven Desert,2020-05-11T06:03:27.981Z,2020-05-12T15:26:27.417Z,106,12,24
21520,PlzJoinMyclanIneedhelp,2020-05-11T18:59:57.291Z,2020-05-12T13:55:06.272Z,75,0,28
21521,Stuck on Think Ahead - Cloudrip Mountain,2020-05-11T22:54:45.446Z,2020-05-12T13:43:12.815Z,42,0,24
15974,Shine Getter Help (2),2018-09-19T19:08:41.740Z,2020-05-11T18:39:01.476Z,1018,0,24
21518,Not loading Level 7 in Web Development,2020-05-11T16:02:30.797Z,2020-05-11T16:02:30.870Z,38,0,7
21485,How do I get the Boss Star V,2020-05-09T06:17:31.252Z,2020-05-11T11:04:38.725Z,102,0,9
21461,New levels? New maps?,2020-05-07T20:59:23.819Z,2020-05-11T01:14:00.918Z,90,1,9
21496,The Agrippa Defense A,2020-05-10T00:21:52.387Z,2020-05-10T18:40:22.388Z,65,3,24
21434,Gas Attack Help (JS) - Sarven Desert,2020-05-06T15:24:52.590Z,2020-05-09T14:55:06.630Z,138,2,24
21492,Basin Stampede Problem,2020-05-09T12:19:21.236Z,2020-05-09T14:01:33.301Z,48,0,24
21490,The most difficult level in Code Combat,2020-05-09T10:07:42.519Z,2020-05-09T11:08:20.414Z,84,0,9
21259,I lost every thing,2020-04-28T15:14:46.252Z,2020-05-09T09:22:29.296Z,92,0,7
11373,[SOLVED] Hero Dies in Usual Day (Python),2017-05-07T22:31:48.583Z,2020-05-09T09:20:21.546Z,4892,11,24
20981,Need help on summit's gate,2020-04-14T11:16:22.896Z,2020-05-09T09:12:53.827Z,176,0,24
2881,Oasis - Desert Coding Help,2015-02-26T17:29:09.814Z,2020-05-08T18:57:22.000Z,4979,13,24
18532,Rich Forager using Python[SOLVED],2019-05-29T15:07:40.552Z,2020-05-08T18:56:38.125Z,464,6,24
21478,Clash of clone help,2020-05-08T17:50:46.715Z,2020-05-08T18:56:06.503Z,47,0,24
21477,Sarven Shepherd help please Java script,2020-05-08T16:47:19.073Z,2020-05-08T18:28:23.910Z,49,0,24
12082,I need help with cubic minefield,2017-08-03T01:37:07.698Z,2020-05-08T13:42:18.406Z,1498,6,24
14932,[SOLVED] The Wizard's Door Help Needed,2018-06-09T18:57:50.139Z,2020-05-08T07:28:02.805Z,2581,17,24
11792,What is thornprick?,2017-06-25T01:49:04.487Z,2017-10-19T16:14:40.272Z,1640,9,9
21459,Distance to code...The Agrippa Defense A (JS) [solved],2020-05-07T19:10:57.011Z,2020-05-08T02:43:38.170Z,138,5,24
3499,This.findEnemyMissiles doesn't work,2015-04-12T00:53:10.746Z,2020-05-07T23:10:17.754Z,1246,0,24
20939,[SOLVED] Volcano Fighters',2020-04-11T20:04:35.195Z,2020-05-07T21:24:06.351Z,109,1,7
21451,Restless Dead - Almost There,2020-05-07T05:37:51.193Z,2020-05-07T19:42:24.204Z,59,2,24
21445,Village Wander helppp! (javascript),2020-05-06T19:48:53.663Z,2020-05-07T19:14:36.984Z,61,1,24
21457,Salted Earth help needed[solved],2020-05-07T14:47:55.061Z,2020-05-07T19:12:00.270Z,46,0,24
21128,Bait and switch (Python),2020-04-21T16:48:39.031Z,2020-05-07T15:18:09.900Z,84,1,24
21446,Inspect element items,2020-05-06T19:55:21.558Z,2020-05-07T13:55:56.661Z,59,1,7
21256,Golden Mirage : trying to sort out coins (Javascript),2020-04-28T02:37:05.527Z,2020-05-07T01:50:43.329Z,114,0,24
16327,"Python limitations, filbert abandoned",2018-10-30T21:35:20.176Z,2020-05-06T23:07:23.816Z,254,0,7
21427,HELP Skating Away,2020-05-05T22:32:36.915Z,2020-05-06T18:29:26.262Z,68,1,24
21409,Double Gaps,2020-05-05T17:56:08.918Z,2020-05-06T18:18:26.071Z,48,0,24
21176,Hunter Valley pls help,2020-04-23T18:41:15.741Z,2020-05-06T18:14:14.404Z,94,1,24
21439,Mountain Mercenaries Python,2020-05-06T17:12:15.699Z,2020-05-06T17:37:08.743Z,33,2,24
1767,Siege of Stonehold Help!,2014-12-12T01:03:54.981Z,2020-05-06T16:28:14.672Z,15609,3,24
21431,Backwoods Treasure JavaScript. Help needed,2020-05-06T11:02:31.447Z,2020-05-06T16:38:02.611Z,43,0,24
21413,[Help] Clash of the Clones,2020-05-05T18:39:03.168Z,2020-05-06T12:20:28.180Z,62,0,24
21416,[SOLVED] Unable to unsubscribe or Contact Support,2020-05-05T19:34:38.675Z,2020-05-05T19:46:12.660Z,70,1,27
21412,Individual account vs Class account,2020-05-05T18:29:57.233Z,2020-05-05T18:47:04.993Z,73,4,9
21395,Could someone clarify rules,2020-05-04T22:26:18.511Z,2020-05-05T18:37:56.128Z,83,4,27
15075,Songs to share! + Random Star Wars stuff!,2018-06-28T20:04:26.416Z,2020-05-05T18:23:06.210Z,4590,163,28
15609,[SOLVED] Usual day,2018-08-16T03:53:44.687Z,2020-05-05T16:32:43.987Z,4127,1,8
21399,More levels with Programaticon 5?,2020-05-05T03:35:51.891Z,2020-05-05T14:09:03.067Z,71,0,9
6846,Feedback: Deja Brew,2016-02-25T18:04:55.962Z,2020-05-05T07:34:37.680Z,9383,8,1
21011,Cannot access Web Development 2,2020-04-15T22:15:27.801Z,2020-05-05T02:56:20.808Z,80,1,7
21382,Short-Sighted Burl - Python,2020-05-04T12:58:02.824Z,2020-05-05T02:34:15.346Z,66,1,9
21390,It won't let me equip pets!,2020-05-04T20:22:57.949Z,2020-05-04T20:49:50.994Z,52,0,7
21388,HELP Circle Walking,2020-05-04T16:20:45.039Z,2020-05-04T18:13:54.972Z,57,1,24
9593,[Adventurer] Rational Defense,2016-11-09T19:41:51.029Z,2020-05-04T16:16:29.001Z,1407,7,1
21378,The Earth Ring is it worth it?,2020-05-04T04:48:32.189Z,2020-05-04T13:34:48.295Z,83,1,9
13701,[SOLVED] Sowing Fire Hero won't build traps,2018-01-27T12:20:20.673Z,2020-05-04T10:24:09.996Z,682,5,24
21375,The Agrippa Defense java script. MAJOR HELP😐,2020-05-03T23:41:06.766Z,2020-05-04T10:23:09.545Z,70,0,24
21374,Trading In CodeCombat,2020-05-03T23:26:30.936Z,2020-05-03T23:26:30.994Z,48,1,27
21328,[SOLVED] Help on Binary Deployment,2020-05-01T13:40:30.470Z,2020-05-03T15:00:50.846Z,92,0,24
21354,[SOLVED] Help on Kelvintaph Defiler,2020-05-02T16:15:11.021Z,2020-05-03T11:55:50.762Z,105,9,24
21252,The Two Flowers Help - Python,2020-04-28T01:31:01.130Z,2020-05-03T06:41:47.241Z,147,0,24
20013,[SOLVED] NEED HELP on the level wishing well (Python),2020-01-15T00:29:32.237Z,2020-05-03T05:12:47.467Z,115,0,24
21307,Help with Mad Maxer Strikes Back - Javascript,2020-04-30T03:21:09.778Z,2020-05-02T20:23:01.401Z,76,0,24
20952,Im stuck in mightier than the sword plz can you help?,2020-04-13T00:26:03.511Z,2020-04-13T18:53:19.368Z,55,0,24
21326,A Thesis: inventory.equips & other concerns,2020-05-01T08:55:18.196Z,2020-05-02T07:55:47.203Z,71,1,2
21325,Need help Last stage in Web development PLZ,2020-05-01T06:33:26.333Z,2020-05-02T05:34:02.329Z,61,0,24
20968,Please help me to open those levels,2020-04-13T15:38:37.882Z,2020-05-01T23:18:15.978Z,84,0,24
21342,Plz i Need help with forest evasion,2020-05-01T20:58:00.637Z,2020-05-01T21:01:32.303Z,43,0,24
21322,Game dev 2 help needed!,2020-05-01T01:56:41.007Z,2020-05-01T20:00:53.506Z,72,2,24
14511,[SOLVED] -Sand Snakes,2018-04-21T01:42:54.418Z,2020-05-01T15:32:01.940Z,2161,7,24
21330,Agony of defeat,2020-05-01T14:38:17.099Z,2020-05-01T15:04:25.998Z,77,0,24
21295,[SOLVED] Help on Kelvintaph Crusader,2020-04-29T17:46:21.477Z,2020-05-01T14:30:40.824Z,147,0,24
21288,Long-Range Division - Python,2020-04-29T03:48:57.302Z,2020-05-01T12:54:13.414Z,58,1,24
21327,Nevermind it's solved,2020-05-01T12:46:30.786Z,2020-05-01T13:43:39.756Z,31,0,24
11064,[Idea] New types of ogres and heros,2017-02-27T15:00:00.000Z,2020-05-01T12:16:14.141Z,12211,1033,1
21289,Logical Path Python,2020-04-29T05:41:11.487Z,2020-05-01T11:15:59.815Z,55,1,24
10994,[SOLVED] What's wrong with my code? Python,2017-03-24T23:53:48.744Z,2020-05-01T11:04:50.887Z,734,2,24
18079,[Adventurer] Untrained Jailkeepers,2019-04-07T07:30:54.113Z,2020-05-01T09:51:05.162Z,289,4,1
12817,[Adventurer] Hot Gems,2017-10-30T16:36:39.874Z,2020-05-01T06:32:33.574Z,605,1,1
21280,[SOLVED] The Final Kithmaze (Dungeon 1),2020-04-28T23:37:48.326Z,2020-05-01T06:26:30.032Z,115,0,24
21321,Summit's Gate - function doesn't work properly,2020-05-01T01:51:59.250Z,2020-05-01T13:54:18.035Z,55,0,24
7352,Course-Level Changelog,2016-04-28T20:57:56.397Z,2020-04-30T21:49:58.127Z,1836,2,13
8740,"How hero.hasEffect(""effect"") method supposed to work?",2016-08-24T10:18:51.800Z,2020-04-30T21:48:56.459Z,954,0,1
533,Game is very laggy/slow?,2014-03-19T22:00:43.946Z,2020-04-30T19:39:01.050Z,11596,4,7
21314,https://en.wikipedia.org/wiki/Death_by_coconut,2020-04-30T16:15:13.514Z,2020-04-30T18:16:20.574Z,57,0,28
12654,[Solved] Difficulty coin help!,2017-10-10T22:15:55.749Z,2020-04-30T16:02:08.808Z,634,2,1
21300,Level 11 game development 2,2020-04-29T20:46:51.753Z,2020-04-30T15:53:16.328Z,108,0,7
21290,Adventurer: Safety Bubble,2020-04-29T08:13:28.329Z,2020-04-30T15:36:34.705Z,72,2,1
21265,What Is Going On Here,2020-04-28T17:58:58.241Z,2020-04-30T15:24:11.019Z,96,2,7
21309,Slumbering Samp - 2 sets of codes,2020-04-30T04:01:37.891Z,2020-04-30T14:42:39.014Z,42,1,24
21308,Difference between len() and array.length,2020-04-30T03:55:03.342Z,2020-04-30T15:02:46.505Z,58,2,9
21294,Im stuck on level 11 game development 2,2020-04-29T17:35:31.501Z,2020-04-29T19:22:11.093Z,94,1,24
21297,[HELP] Glitch desert ( Bank Raid Level),2020-04-29T18:09:02.341Z,2020-04-29T18:53:23.384Z,36,0,24
20397,Waka Maul problem,2020-02-29T08:24:53.956Z,2020-04-29T17:51:59.261Z,100,0,7
5654,Stillness in Motion Python,2015-11-13T15:11:07.378Z,2020-04-29T16:21:18.709Z,5651,7,24
21200,Web development 12/13 Identification please,2020-04-25T23:24:22.860Z,2020-04-29T07:57:31.391Z,72,1,24
21262,Ozaria Info Please,2020-04-28T17:07:13.949Z,2020-04-29T00:54:11.624Z,98,3,13
21287,Volcano Fighters - python - don't know how to solve it,2020-04-29T03:27:16.954Z,2020-04-29T04:12:10.372Z,44,0,24
21285,I have a small question: which is better Fine boots or Leaping Boots?,2020-04-29T03:13:32.867Z,2020-04-29T04:01:06.244Z,43,1,9
21260,[HELP] Snowflakes on the Ice,2020-04-28T15:26:45.951Z,2020-04-28T20:23:25.198Z,97,1,24
21232,Help Summits Gate,2020-04-27T16:44:59.081Z,2020-04-28T19:33:34.819Z,70,0,24
21248,Grim determination - weird codes,2020-04-28T00:47:10.175Z,2020-04-28T18:25:36.101Z,86,2,24
21253,Bits and trits - toBinary(number),2020-04-28T01:41:03.594Z,2020-04-28T13:16:38.769Z,62,1,24
21254,Make advances - what else should I equip?,2020-04-28T01:50:40.945Z,2020-04-28T13:16:03.998Z,64,1,24
21255,Deadly Dics - what should I equip to play this level?,2020-04-28T01:52:07.080Z,2020-04-28T13:15:42.488Z,54,1,24
11302,[SOLVED] The Final Kithmaze Code Combat,2017-04-28T16:20:16.353Z,2020-04-28T04:13:01.798Z,17205,48,24
21226,Raiders of the long dark - codes work but not perfect,2020-04-27T03:27:40.602Z,2020-04-28T00:18:52.309Z,66,2,24
21030,Why can't my students have access to items and clans and etc. when they are under their student accounts,2020-04-16T18:23:17.292Z,2020-04-27T23:14:47.802Z,115,3,13
21199,Please Help me on Kelvintaph Crusader,2020-04-25T20:11:50.694Z,2020-04-27T19:45:56.540Z,102,1,24
14857,Bash 'em all. Please Help,2018-05-30T07:55:14.315Z,2020-04-27T16:19:58.212Z,530,0,24
21228,How do I backstab,2020-04-27T08:51:40.955Z,2020-04-27T16:18:26.040Z,90,0,9
20671,Can't unsubscribe 2020,2020-03-25T22:20:20.914Z,2020-04-27T16:09:04.797Z,117,0,7
18211,[SOLVED] How to unlock those levels in Web dev,2019-04-21T12:59:34.821Z,2020-04-27T14:54:45.531Z,632,12,24
21211,Class account to individual account,2020-04-26T14:48:42.324Z,2020-04-27T13:53:07.912Z,65,3,9
21221,Toil and Trouble - codes work but not perfect,2020-04-26T22:22:00.256Z,2020-04-27T03:06:11.478Z,94,1,24
18323,Golden choice Help,2019-05-02T15:38:09.938Z,2020-04-27T01:11:12.254Z,310,0,24
21223,Is there a page where I can find all the methods of each item/hero/enemy,2020-04-26T23:09:56.771Z,2020-04-26T23:20:49.884Z,53,1,9
21220,Duelling grounds inventory limitations?,2020-04-26T22:09:52.071Z,2020-04-26T23:06:30.767Z,40,2,24
21217,"Restless Dead, I need Help in Building Strategy",2020-04-26T21:21:26.643Z,2020-04-26T21:57:00.085Z,53,1,24
21216,[SOLVED ] Library Tactician,2020-04-26T18:27:55.393Z,2020-04-26T21:48:48.062Z,86,3,24
20997,How do you get items,2020-04-15T14:18:00.338Z,2020-04-26T21:42:47.181Z,79,0,9
21009,Login Not Responsive,2020-04-15T21:07:41.726Z,2020-04-26T21:41:19.340Z,72,2,9
15824,[SOLVED] Two Flowers Python,2018-09-02T02:55:15.550Z,2020-04-26T21:03:06.953Z,1043,0,24
21212,Brittle Morale [JavaScript],2020-04-26T15:16:48.021Z,2020-04-26T15:47:15.503Z,43,2,24
15556,Cannot access access individual after switching to classroom mode,2018-08-14T00:43:43.140Z,2020-02-24T22:35:29.652Z,301,1,9
21068,I got a weird error,2020-04-17T22:15:03.302Z,2020-04-25T23:33:29.470Z,87,0,7
20701,Classic Dungeon disabled for students?,2020-03-27T18:34:09.335Z,2020-04-25T23:29:55.386Z,103,1,13
21105,I don't know what code to use,2020-04-20T18:39:52.767Z,2020-04-25T23:20:56.178Z,119,0,24
18325,When did you start?,2019-05-02T18:20:51.604Z,2020-04-25T18:29:55.000Z,442,7,28
21067,Help me please i am super stuck and about to rage,2020-04-17T20:52:05.236Z,2020-04-25T13:11:33.674Z,93,0,9
20805,Usual day help python,2020-04-03T16:54:12.398Z,2020-04-25T13:06:23.264Z,158,0,24
21191,HELP! Web development 7/13,2020-04-25T04:20:33.978Z,2020-04-25T13:04:44.729Z,50,1,24
21170,How do you create the solution for a level i made,2020-04-23T15:01:19.317Z,2020-04-25T08:00:37.486Z,67,0,2
1900,"If else Problems, Help!",2014-12-15T02:17:08.833Z,2020-04-25T07:39:34.257Z,2599,0,24
21179,Need help in KinthGard Dungeon 39/45,2020-04-24T00:42:27.171Z,2020-04-25T04:17:07.752Z,62,1,24
21189,Stuck on codecombat level 6 game dev 2,2020-04-24T23:36:44.181Z,2020-04-25T03:45:35.199Z,72,0,24
19362,Can’t play Ozaria because don’t have a class code,2019-10-09T14:59:15.973Z,2020-04-25T02:36:22.026Z,396,6,9
11605,"Need help at the lvl ""Long Road"" with Python",2017-06-03T16:03:13.923Z,2020-04-24T22:01:13.660Z,1388,4,24
21185,[Solved] Circle Walking,2020-04-24T16:50:16.513Z,2020-04-24T17:27:10.191Z,69,0,24
21184,[SOLVED] HELP Area Of Yetis,2020-04-24T16:31:06.754Z,2020-04-24T16:53:16.712Z,43,1,24
21177,Best Attempt at a scam,2020-04-23T18:53:17.966Z,2020-04-24T15:09:59.898Z,67,0,28
21180,Server's down? page doesn't work,2020-04-24T02:55:35.722Z,2020-04-24T09:52:08.311Z,49,2,7
21121,[RESOLVED] Need help level 12 stage 27 first map,2020-04-21T04:26:28.373Z,2020-04-24T09:29:47.423Z,91,0,24
21140,Here is a level to try out it is impossible,2020-04-22T15:24:39.695Z,2020-04-23T23:16:04.492Z,98,0,28
21151,[SOLVED] Brittle Morale,2020-04-22T19:44:33.137Z,2020-04-23T17:30:41.365Z,66,1,24
21144,Help with Circumference of Yaks,2020-04-22T16:19:00.105Z,2020-04-23T16:48:16.156Z,47,1,24
16009,[SOLVED] Bank Raid Help?,2018-09-22T13:20:02.457Z,2020-04-23T10:07:57.214Z,2020,3,8
7232,Bug: Cannot cleave the Munchkins Harvest,2016-04-12T00:04:50.885Z,2020-04-23T06:52:19.914Z,1365,5,7
21145,Is it normal for your game editor to freeze up?,2020-04-22T16:57:46.071Z,2020-04-23T04:38:05.357Z,59,0,1
21104,Off topic stuff,2020-04-20T18:23:41.666Z,2020-04-23T04:33:17.697Z,75,0,9
21161,Illia coming soon!,2020-04-23T04:22:36.162Z,2020-04-23T04:22:36.237Z,65,2,25
21141,How do i become a adventurer,2020-04-22T15:37:09.201Z,2020-04-23T04:16:08.721Z,57,0,1
